Pollinator.name,Taxa,Genus,Species,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference
Temnostoma.sp,Temnostoma sp,Temnostoma,sp,Croton goyazensis,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Bauhinia dumosa,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Mimosa gracilis,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Cuphea linarioides,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Miconia albicans,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Lessingianthus bardanoides,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Croton goyazensis,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Eugenia complicata,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Mimosa lanuginosa,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Chamaecrista claussenii,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dialictus.sp,Dialictus sp,Dialictus,sp,Justicia pichophylla,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dialictus.sp,Dialictus sp,Dialictus,sp,Chamaecrista lundi,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Exomalopsis.sp,Exomalopsis sp,Exomalopsis,sp,Hyptis lythroides,1,cer,wet,,May,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Cuphea linarioides,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Banisteriopsis campestris,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Cuphea linarioides,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Cuphea linarioides,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Banisteriopsis campestris,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Heteropterys campestris,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Dimerostemma vestitum,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Heteropterys campestris,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Sabicea brasiliensis,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Monoeca.sp,Monoeca sp,Monoeca,sp,Sabicea brasiliensis,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Dimerostemma vestitum,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Lessingianthus brevipetiolatus,1,cer,wet,,Apr,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Mimosa albolanata,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Tibouchina candollea,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Augochloropsis.sp,Augochloropsis sp,Augochloropsis,sp,Galianthe ramosa,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dialictus.sp,Dialictus sp,Dialictus,sp,Galianthe ramosa,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dialictus.sp,Dialictus sp,Dialictus,sp,Dimerostemma vestitum,1,cer,wet,,May,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Dialictus.sp,Dialictus sp,Dialictus,sp,Dimerostemma vestitum,1,cer,wet,,May,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Galactia heringeri,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Galactia heringeri,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Palicourea coriacea,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa radula,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Byrsonima basiloba,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Cuphea linarioides,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa radula,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa radula,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista desvauxii,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa albolanata,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa gracilis,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa radula,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Mimosa radula,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Bauhinia dumosa,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Vellozia squamata,1,cer,wet,,Apr,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Calliandra dysantha,1,cer,wet,,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Calliandra dysantha,1,cer,wet,,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Calliandra dysantha,1,cer,wet,,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista claussenii,1,cer,wet,,Jul,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Trigona.spinipes,Trigona spinipes,Trigona,spinipes,Chamaecrista lundi,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.subcyanea,Xylocopa subcyanea,Xylocopa,subcyanea,Myrcia sp.,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.subcyanea,Xylocopa subcyanea,Xylocopa,subcyanea,Galactia stereophylla,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.subcyanea,Xylocopa subcyanea,Xylocopa,subcyanea,Galactia stereophylla,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.tarsata,Centris tarsata,Centris,tarsata,Eriope complicata,1,cer,wet,,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.terrestris,Megachile terrestris,Megachile,terrestris,Galactia heringeri,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.terrestris,Megachile terrestris,Megachile,terrestris,Galactia stereophylla,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Megachile.terrestris,Megachile terrestris,Megachile,terrestris,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Banisteriopsis schizoptera,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Dimerostemma vestitum,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Diplusodon oblongus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Epanthidium.tigrinum,Epanthidium tigrinum,Epanthidium,tigrinum,Galactia stereophylla,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Tetrapterys ambigua,1,cer,wet,,Oct,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Centrosema bracteosum,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Centrosema bracteosum,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Palicourea coriacea,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Centris.varia,Centris varia,Centris,varia,Qualea parviflora,1,cer,wet,,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.vestita,Xylocopa vestita,Xylocopa,vestita,Lessingianthus bardanoides,1,cer,wet,,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Xylocopa.vestita,Xylocopa vestita,Xylocopa,vestita,Hypenia macrantha,1,cer,wet,,Aug,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Palicourea rigida,1,cer,wet,,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Palicourea coriacea,1,cer,wet,,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Palicourea coriacea,1,cer,wet,,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Stachytarpheta chamissonis,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Bidens graveolens,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
Eufriesea.violacens,Eufriesea violacens,Eufriesea,violacens,Lessingianthus brevipetiolatus,1,cer,wet,,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. 
